Name,ID,Has Block,Mod,Class
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
IC2:blockNuke,409,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockDynamite,410,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockDynamiteRemote,411,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockCrop,412,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockBarrel,413,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidUuMatter,414,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidConstructionFoam,415,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidCoolant,416,true,IC2,ic2.core.item.block.ItemBlockIC2
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
IC2:fluidHotCoolant,423,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidPahoehoeLava,424,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidBiomass,425,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidBiogas,426,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidDistilledWater,427,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidSuperheatedSteam,428,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidSteam,429,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidHotWater,430,true,IC2,ic2.core.item.block.ItemBlockIC2
Railcraft:fluid.creosote,431,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:fluid.steam,432,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:residual.heat,433,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:cube,434,true,Railcraft,mods.railcraft.common.blocks.aesthetics.cube.ItemCube
Railcraft:anvil,435,true,Railcraft,mods.railcraft.common.blocks.anvil.ItemAnvilBlock
Railcraft:machine.alpha,436,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
Railcraft:machine.beta,437,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
Railcraft:track,438,true,Railcraft,mods.railcraft.common.blocks.tracks.ItemTrack
Railcraft:track.elevator,439,true,Railcraft,mods.railcraft.common.blocks.ItemBlockRailcraft
Railcraft:signal,440,true,Railcraft,mods.railcraft.common.blocks.signals.ItemSignal
Railcraft:stair,441,true,Railcraft,mods.railcraft.common.blocks.aesthetics.stairs.ItemStair
Railcraft:slab,442,true,Railcraft,mods.railcraft.common.blocks.aesthetics.slab.ItemSlab
Railcraft:lantern.stone,443,true,Railcraft,mods.railcraft.common.blocks.aesthetics.lantern.ItemLantern
Railcraft:lantern.metal,444,true,Railcraft,mods.railcraft.common.blocks.aesthetics.lantern.ItemLantern
Railcraft:brick.abyssal,445,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.bleachedbone,446,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.bloodstained,447,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.frostbound,448,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.infernal,449,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.quarried,450,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.sandy,451,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:brick.nether,452,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.ItemBrick
Railcraft:post,453,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.ItemPost
Railcraft:post.metal,454,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.ItemPostMetal
Railcraft:post.metal.platform,455,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.ItemPostMetal
Railcraft:wall.alpha,456,true,Railcraft,mods.railcraft.common.blocks.aesthetics.wall.ItemWall
Railcraft:wall.beta,457,true,Railcraft,mods.railcraft.common.blocks.aesthetics.wall.ItemWall
Railcraft:glass,458,true,Railcraft,mods.railcraft.common.blocks.aesthetics.glass.ItemStrengthGlass
Railcraft:detector,459,true,Railcraft,mods.railcraft.common.blocks.detector.ItemDetector
Railcraft:machine.gamma,460,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
Railcraft:machine.epsilon,461,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
Railcraft:ore,462,true,Railcraft,mods.railcraft.common.blocks.ore.ItemOre
Railcraft:worldlogic,463,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:firestone.recharge,464,true,Railcraft,net.minecraft.item.ItemBlock
Railcraft:frame,465,true,Railcraft,mods.railcraft.common.blocks.ItemBlockRailcraft
Railcraft:machine.delta,466,true,Railcraft,mods.railcraft.common.blocks.machine.ItemMachine
ImmersiveEngineering:ore,467,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase
ImmersiveEngineering:storage,468,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase
ImmersiveEngineering:storageSlab,469,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIESlabs
ImmersiveEngineering:stoneSlab,470,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIESlabs
ImmersiveEngineering:metalDevice,471,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.metal.ItemBlockMetalDevices
ImmersiveEngineering:metalDevice2,472,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.metal.ItemBlockMetalDevices2
ImmersiveEngineering:metalDecoration,473,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.metal.ItemBlockMetalDecorations
ImmersiveEngineering:metalDecoration2,474,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.metal.ItemBlockMetalDecorations
ImmersiveEngineering:metalMultiblock,475,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase
ImmersiveEngineering:woodenDevice,476,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.wooden.ItemBlockWoodenDevices
ImmersiveEngineering:woodenDecoration,477,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.wooden.ItemBlockWoodenDecoration
ImmersiveEngineering:treatedWood,478,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase
ImmersiveEngineering:woodenStairs,479,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEStairs
ImmersiveEngineering:woodenStairs1,480,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEStairs
ImmersiveEngineering:woodenStairs2,481,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEStairs
ImmersiveEngineering:stoneDevice,482,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.stone.ItemBlockStoneDevices
ImmersiveEngineering:stoneDecoration,483,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase
ImmersiveEngineering:concreteStairs,484,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEStairs
ImmersiveEngineering:concreteTileStairs,485,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEStairs
ImmersiveEngineering:hemp,486,true,ImmersiveEngineering,net.minecraft.item.ItemBlock
ImmersiveEngineering:fakeLight,487,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase
ImmersiveEngineering:clothDevice,488,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.cloth.ItemBlockClothDevices
TConstruct:liquid.slime,489,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:MeatBlock,490,true,TConstruct,tconstruct.world.itemblocks.HamboneItemBlock
TConstruct:WoolSlab1,491,true,TConstruct,tconstruct.world.itemblocks.WoolSlab1Item
TConstruct:WoolSlab2,492,true,TConstruct,tconstruct.world.itemblocks.WoolSlab2Item
TConstruct:trap.punji,493,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:trap.barricade.oak,494,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem
TConstruct:trap.barricade.spruce,495,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem
TConstruct:trap.barricade.birch,496,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem
TConstruct:trap.barricade.jungle,497,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem
TConstruct:explosive.slime,498,true,TConstruct,tconstruct.common.itemblocks.MetadataItemBlock
TConstruct:slime.gel,499,true,TConstruct,tconstruct.world.itemblocks.SlimeGelItemBlock
TConstruct:slime.grass,500,true,TConstruct,tconstruct.world.itemblocks.SlimeGrassItemBlock
TConstruct:slime.grass.tall,501,true,TConstruct,tconstruct.world.itemblocks.SlimeTallGrassItem
TConstruct:slime.leaves,502,true,TConstruct,tconstruct.world.itemblocks.SlimeLeavesItemBlock
TConstruct:slime.sapling,503,true,TConstruct,tconstruct.world.itemblocks.SlimeSaplingItemBlock
TConstruct:slime.channel,504,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:blood.channel,505,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:slime.pad,506,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:decoration.stonetorch,507,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:decoration.stoneladder,508,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:decoration.multibrick,509,true,TConstruct,tconstruct.tools.itemblocks.MultiBrickItem
TConstruct:decoration.multibrickfancy,510,true,TConstruct,tconstruct.tools.itemblocks.MultiBrickFancyItem
TConstruct:ore.berries.one,511,true,TConstruct,tconstruct.world.itemblocks.OreberryBushItem
TConstruct:ore.berries.two,512,true,TConstruct,tconstruct.world.itemblocks.OreberryBushSecondItem
TConstruct:SearedBrick,513,true,TConstruct,tconstruct.world.itemblocks.MetalOreItemBlock
TConstruct:GravelOre,514,true,TConstruct,tconstruct.world.itemblocks.GravelOreItem
TConstruct:rail.wood,515,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:MetalBlock,516,true,TConstruct,tconstruct.smeltery.itemblocks.MetalItemBlock
TConstruct:ToolStationBlock,517,true,TConstruct,tconstruct.tools.itemblocks.ToolStationItemBlock
TConstruct:ToolForgeBlock,518,true,TConstruct,tconstruct.common.itemblocks.MetadataItemBlock
TConstruct:CraftingStation,519,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:CraftingSlab,520,true,TConstruct,tconstruct.tools.itemblocks.CraftingSlabItemBlock
TConstruct:FurnaceSlab,521,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:HeldItemBlock,522,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:BattleSignBlock,523,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:CraftedSoil,524,true,TConstruct,tconstruct.world.itemblocks.CraftedSoilItemBlock
TConstruct:fluid.molten.iron,525,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.gold,526,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.copper,527,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.tin,528,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.aluminum,529,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.cobalt,530,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.ardite,531,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.bronze,532,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.alubrass,533,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.manyullyn,534,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.alumite,535,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.obsidian,536,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.steel,537,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.glass,538,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:molten.stone,539,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:molten.emerald,540,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.nickel,541,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.lead,542,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.silver,543,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.shiny,544,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.invar,545,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.electrum,546,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.ender,547,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.lumium,548,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.signalum,549,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.mithril,550,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.enderium,551,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:liquid.blood,552,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:liquid.glue,553,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.pigiron,554,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:SearedSlab,555,true,TConstruct,tconstruct.smeltery.itemblocks.SearedSlabItem
TConstruct:SpeedSlab,556,true,TConstruct,tconstruct.smeltery.itemblocks.SpeedSlabItem
TConstruct:GlueBlock,557,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:Smeltery,558,true,TConstruct,tconstruct.smeltery.itemblocks.SmelteryItemBlock
TConstruct:SmelteryNether,559,true,TConstruct,tconstruct.smeltery.itemblocks.SmelteryItemBlock
TConstruct:LavaTank,560,true,TConstruct,tconstruct.smeltery.itemblocks.LavaTankItemBlock
TConstruct:LavaTankNether,561,true,TConstruct,tconstruct.smeltery.itemblocks.LavaTankItemBlock
TConstruct:SearedBlock,562,true,TConstruct,tconstruct.smeltery.itemblocks.SearedTableItemBlock
TConstruct:SearedBlockNether,563,true,TConstruct,tconstruct.smeltery.itemblocks.SearedTableItemBlock
TConstruct:CastingChannel,564,true,TConstruct,tconstruct.smeltery.itemblocks.CastingChannelItem
TConstruct:SpeedBlock,565,true,TConstruct,tconstruct.smeltery.itemblocks.SpeedBlockItem
TConstruct:GlassBlock,566,true,TConstruct,tconstruct.smeltery.itemblocks.GlassBlockItem
TConstruct:GlassPane,567,true,TConstruct,tconstruct.smeltery.itemblocks.GlassPaneItem
TConstruct:GlassBlock.StainedClear,568,true,TConstruct,tconstruct.smeltery.itemblocks.StainedGlassClearItem
TConstruct:GlassPaneClearStained,569,true,TConstruct,tconstruct.smeltery.itemblocks.StainedGlassClearPaneItem
TConstruct:Redstone.Landmine,570,true,TConstruct,tconstruct.mechworks.itemblocks.ItemBlockLandmine
TConstruct:Armor.DryingRack,571,true,TConstruct,net.minecraft.item.ItemBlock
appliedenergistics2:tile.OreQuartz,572,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.OreQuartzCharged,573,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockMatrixFrame,574,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartz,575,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzPillar,576,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzChiseled,577,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGlass,578,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzLamp,579,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzTorch,580,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockFluix,581,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyStone,582,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyChest,583,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyCompass,584,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockGrinder,585,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCrank,586,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInscriber,587,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockWireless,588,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCharger,589,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockTinyTNT,590,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSecurity,591,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumRing,592,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumLinkChamber,593,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialPylon,594,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialIOPort,595,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCableBus,596,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockController,597,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockDrive,598,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockChest,599,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInterface,600,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCellWorkbench,601,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockIOPort,602,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCondenser,603,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyAcceptor,604,true,appliedenergistics2,appeng.block.AEBaseItemBlock
